datetime,temperature_2m (°C),apparent_temperature (°C),relative_humidity_2m (%),dew_point_2m (°C),cloud_cover (%),wind_speed_10m (km/h),wind_gusts_10m (km/h),surface_pressure (hPa),precipitation (mm),rain (mm),et0_fao_evapotranspiration (mm),data_source,timestamp,hour,day_of_week,month,is_weekend,is_summer,is_monsoon,is_winter,is_morning_peak,is_evening_peak,is_peak_hour,shortwave_radiation,wet_bulb_temperature_2m,direct_radiation,diffuse_radiation,cloud_cover_total,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_direction_10m,wind_direction_100m,is_diwali_period,is_major_festival,is_national_holiday,is_religious_festival,festival_intensity,pre_festival_day,post_festival_day,festival_type,is_political_event,is_pollution_emergency,is_stubble_burning_period,is_odd_even_scheme,festival_season,solar_generation_mw,solar_irradiance_ghi_wm2,solar_irradiance_dni_wm2,solar_direct_radiation_wm2,solar_diffuse_radiation_wm2,solar_capacity_factor_percent,net_load_mw,solar_penetration_percent,net_load_ramp_rate_mw_per_hour,duck_curve_depth_mw,evening_ramp_stress,duck_severity_factor,solar_capacity_factor,delhi_load,brpl_load,bypl_load,ndpl_load,ndmc_load,mes_load,heat_stress_index,delhi_morning_peak,delhi_evening_peak
2023-02-23 16:00:00,27.6,25.1,29.0,7.8,0.0,19.2,35.6,985.0,0.0,0.0,0.59,simulation_realistic,2023-02-23 16:00:00,16,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.182823,0.0,0.0,0.0,0.0,0.0,0.0,282.72437,288.43503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,396.0,610.8,279.0,117.0,12.695394073912688,6036.860000000001,10.591783378558375,-141.09999999999943,3015.09,0.0,0.8,0.2692776673293571,3031.51,1155.76,612.65,1074.64,146.55,15.75,0.0,0,0
2023-02-23 17:00:00,27.6,23.9,25.0,5.8,0.0,19.6,35.3,984.8,0.0,0.0,0.52,simulation_realistic,2023-02-23 17:00:00,17,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.56345,0.0,0.0,0.0,0.0,0.0,0.0,295.7099,299.74478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,194.96,190.0,412.5,109.0,81.0,12.695394073912688,6304.929999999999,6.043284997799173,268.0699999999988,3015.09,0.0,1.0,0.1291981444665341,3167.91,1209.81,654.79,1108.3,146.08,18.04,0.0,0,1
2023-02-23 18:00:00,26.9,23.4,26.0,6.0,0.0,17.6,34.6,984.7,0.0,0.0,0.4,simulation_realistic,2023-02-23 18:00:00,18,3,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.98949,0.0,0.0,0.0,0.0,0.0,0.0,299.98157,309.28937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,97.48,29.0,77.6,9.0,20.0,12.695394073912688,6455.639999999999,0.9602818891997328,150.71000000000004,3015.09,0.0,1.0,0.0197216699801192,3245.15,1246.08,690.46,1110.37,144.5,19.08,0.0,0,1
2023-02-23 19:00:00,24.6,22.3,33.0,7.2,0.0,10.7,29.2,984.9,0.0,0.0,0.2,simulation_realistic,2023-02-23 19:00:00,19,3,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.498136,0.0,0.0,99.0,0.0,0.0,99.0,293.7495,310.0302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,6703.02,0.0,247.3800000000001,3015.09,317.8699999999999,0.9,0.0,3367.13,1312.82,734.21,1124.91,141.57,22.38,0.0,0,1
2023-02-23 20:00:00,21.7,19.7,41.0,7.8,0.0,9.8,17.6,985.4,0.0,0.0,0.1,simulation_realistic,2023-02-23 20:00:00,20,3,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.156857,0.0,0.0,99.0,0.0,0.0,99.0,287.74475,305.9606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,6208.52,0.0,-494.5,3015.09,0.0,0.6,0.0,3119.11,1255.39,645.23,1030.56,137.09,21.14,0.0,0,1
2023-02-23 21:00:00,20.3,18.3,46.0,8.3,0.0,10.5,15.8,985.8,0.0,0.0,0.07,simulation_realistic,2023-02-23 21:00:00,21,3,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.959437,0.0,0.0,20.0,0.0,0.0,20.0,288.43503,306.50153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,5605.92,0.0,-602.5999999999995,3015.09,0.0,0.3,0.0,2817.7,1190.94,588.16,862.65,126.92,19.55,0.0,0,1
2023-02-23 22:00:00,19.4,17.2,46.0,7.4,0.0,10.9,16.6,986.2,0.0,0.0,0.08,simulation_realistic,2023-02-23 22:00:00,22,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.764491,0.0,0.0,92.0,0.0,0.0,92.0,285.06854,302.94922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,5020.799999999999,0.0,-585.1200000000008,3015.09,0.0,0.0,0.0,2522.57,1056.39,496.78,805.98,122.53,16.55,0.0,0,1
2023-02-23 23:00:00,18.6,16.2,47.0,7.2,0.0,11.4,18.0,986.7,0.0,0.0,0.07,simulation_realistic,2023-02-23 23:00:00,23,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59881,0.0,0.0,26.0,0.0,0.0,26.0,291.80148,303.20657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,4542.280000000001,0.0,-478.5199999999986,3015.09,0.0,0.0,0.0,2279.42,917.38,477.51,753.37,100.58,14.02,0.0,0,0
2023-02-24 00:00:00,17.5,15.2,50.0,7.0,0.0,10.8,17.6,987.0,0.0,0.0,0.06,simulation_realistic,2023-02-24 00:00:00,0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.812666,0.0,0.0,64.0,0.0,0.0,5.0,294.44394,311.55252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,4016.31,0.0,-525.9700000000007,2972.0399999999995,0.0,0.0,0.0,2018.52,808.32,409.31,674.87,92.82,12.47,0.0,0,0
2023-02-24 01:00:00,16.6,14.2,52.0,6.6,0.0,10.8,16.9,986.8,0.0,0.0,0.06,simulation_realistic,2023-02-24 01:00:00,1,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.817443,0.0,0.0,99.0,0.0,0.0,99.0,295.5599,309.8055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,3653.4900000000007,0.0,-362.81999999999925,2972.0399999999995,0.0,0.0,0.0,1834.64,726.83,362.59,627.92,89.46,12.05,0.0,0,0
2023-02-24 02:00:00,15.8,13.4,54.0,6.4,99.0,9.8,16.9,986.6,0.0,0.0,0.05,simulation_realistic,2023-02-24 02:00:00,2,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.23701,4.0,13.0,100.0,0.0,0.0,100.0,292.6199,310.17917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,3512.8,0.0,-140.69000000000142,2972.0399999999995,0.0,0.0,0.0,1764.05,696.81,339.6,611.91,88.39,12.04,0.0,0,0
2023-02-24 03:00:00,15.0,12.7,57.0,6.5,99.0,9.4,15.5,986.3,0.0,0.0,0.04,simulation_realistic,2023-02-24 03:00:00,3,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,11.990421,81.0,79.0,100.0,0.0,0.0,100.0,287.81897,304.5626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,3362.0400000000004,0.0,-150.75999999999885,2972.0399999999995,0.0,0.0,0.0,1688.93,674.49,322.84,578.11,85.61,12.06,0.0,0,0
2023-02-24 04:00:00,14.4,12.2,60.0,6.7,20.0,9.1,15.1,985.7,0.0,0.0,0.03,simulation_realistic,2023-02-24 04:00:00,4,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,14.048828,194.0,148.0,100.0,0.0,0.0,100.0,278.13,288.75873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,3414.4900000000007,0.0,52.45000000000027,2972.0399999999995,0.0,0.0,0.0,1715.77,696.32,323.02,579.95,86.86,12.57,0.0,0,0
2023-02-24 05:00:00,13.8,11.6,63.0,6.9,92.0,9.7,15.1,985.4,0.0,0.0,0.03,simulation_realistic,2023-02-24 05:00:00,5,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,15.434135,305.0,206.0,100.0,0.0,0.0,100.0,285.25516,286.1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,3771.11,0.0,356.619999999999,2972.0399999999995,0.0,0.0,0.0,1895.93,787.52,352.61,630.97,88.61,15.47,0.0,0,0
2023-02-24 06:00:00,13.3,11.1,66.0,7.0,26.0,9.7,15.5,985.4,0.0,0.0,0.03,simulation_realistic,2023-02-24 06:00:00,6,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,16.082874,399.0,242.0,100.0,0.0,0.0,100.0,291.25058,293.49857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,4881.990000000001,0.0,1110.880000000001,2972.0399999999995,0.0,0.0,0.0,2452.7,1050.45,484.34,774.97,96.76,22.77,0.0,1,0
2023-02-24 07:00:00,12.5,10.7,75.0,8.2,64.0,8.7,15.5,986.0,0.0,0.0,0.01,simulation_realistic,2023-02-24 07:00:00,7,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,16.10737,523.0,219.0,92.0,0.0,0.0,92.0,297.18103,298.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,17.44,17.0,39.9,4.0,13.0,12.695394073912688,6465.77,0.4577559982046726,1583.7799999999995,2972.0399999999995,0.0,0.0,0.0115573227302849,3248.41,1369.43,696.03,1006.75,116.09,29.06,0.0,1,0
2023-02-24 08:00:00,12.4,10.6,76.0,8.3,99.0,9.2,14.8,986.5,0.0,0.0,0.01,simulation_realistic,2023-02-24 08:00:00,8,4,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,768.0,15.902555,588.0,180.0,98.0,0.0,0.0,98.0,300.96368,301.53473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,136.02,158.0,341.0,80.0,78.0,12.695394073912688,7076.76,4.358005311428172,610.9899999999998,2972.0399999999995,0.0,0.0,0.1074420145791915,3555.7,1507.75,778.3,1076.87,129.35,28.79,0.0,1,0
2023-02-24 09:00:00,13.0,11.3,74.0,8.6,100.0,9.4,14.8,987.3,0.0,0.0,0.04,simulation_realistic,2023-02-24 09:00:00,9,4,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,703.0,15.877272,530.0,173.0,100.0,0.0,0.0,100.0,297.824,298.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,335.0,418.9,181.0,154.0,12.695394073912688,7150.3,7.859244643710432,73.53999999999996,2972.0399999999995,0.0,0.0,0.2277998674618953,3590.33,1460.48,783.6,1139.99,150.77,25.13,0.0,1,0
2023-02-24 10:00:00,16.1,14.4,64.0,9.4,100.0,10.6,18.4,988.3,0.0,0.0,0.11,simulation_realistic,2023-02-24 10:00:00,10,4,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,523.0,15.781967,297.0,226.0,99.0,0.0,0.0,99.0,295.94223,296.56497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,513.0,528.1,314.0,199.0,12.695394073912688,7822.620000000001,10.950993057852616,672.3200000000006,2972.0399999999995,0.0,0.1,0.3488402915838303,3930.43,1572.15,830.01,1303.77,162.24,24.02,0.0,1,0
2023-02-24 11:00:00,19.5,18.2,56.0,10.5,100.0,10.2,19.8,989.3,0.0,0.0,0.23,simulation_realistic,2023-02-24 11:00:00,11,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,15.750206,214.0,153.0,92.0,0.0,0.0,92.0,290.92456,293.1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,635.0,546.9,389.0,246.0,12.695394073912688,7685.21,12.976184075054316,-137.41000000000076,2972.0399999999995,0.0,0.3,0.4318025182239894,3861.97,1507.94,826.87,1307.21,159.51,21.71,0.0,0,0
2023-02-24 12:00:00,22.7,21.0,46.0,10.5,100.0,12.3,24.5,989.9,0.0,0.0,0.36,simulation_realistic,2023-02-24 12:00:00,12,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,16.603304,101.0,86.0,0.0,0.0,0.0,0.0,272.86234,278.47107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,743.0,682.2,528.0,215.0,12.695394073912688,7408.13,14.27897194248781,-277.0799999999999,2972.0399999999995,0.0,0.5,0.5052418820410868,3721.83,1402.32,821.63,1283.98,157.23,21.14,0.0,0,0
2023-02-24 13:00:00,25.0,23.4,38.0,9.8,100.0,13.9,27.4,989.7,0.0,0.0,0.48,simulation_realistic,2023-02-24 13:00:00,13,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.86524,9.0,20.0,0.0,0.0,0.0,0.0,253.0724,256.46414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,770.0,764.2,595.0,175.0,12.695394073912688,6745.64,15.907059335137223,-662.4899999999998,2972.0399999999995,0.0,0.7,0.5235984095427435,3388.95,1320.93,759.86,1107.29,149.77,18.84,0.0,0,0
2023-02-24 14:00:00,26.6,25.0,31.0,8.3,92.0,15.0,29.2,989.0,0.0,0.0,0.57,simulation_realistic,2023-02-24 14:00:00,14,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.402496,0.0,0.0,0.0,0.0,0.0,0.0,256.50424,262.52853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,699.0,717.5,520.0,179.0,12.695394073912688,6281.7,16.234764205927952,-463.9400000000005,2972.0399999999995,0.0,0.9,0.4753214049039099,3158.39,1200.57,668.2,1079.56,158.56,16.42,0.0,0,0
2023-02-24 15:00:00,27.6,25.8,27.0,6.9,98.0,14.7,29.5,988.0,0.0,0.0,0.6,simulation_realistic,2023-02-24 15:00:00,15,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.672464,0.0,0.0,0.0,0.0,0.0,0.0,274.96964,284.7968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,525.0,495.1,305.0,220.0,12.695394073912688,6175.76,12.386159580069393,-105.9399999999996,2972.0399999999995,0.0,1.0,0.3569980119284294,3102.21,1179.01,651.09,1067.73,159.57,16.15,0.0,0,0
2023-02-24 16:00:00,27.9,25.7,26.0,6.6,100.0,14.7,28.8,987.5,0.0,0.0,0.57,simulation_realistic,2023-02-24 16:00:00,16,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.592794,0.0,0.0,0.0,0.0,0.0,0.0,286.92758,298.76755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,369.0,476.1,219.0,150.0,12.695394073912688,6049.380000000001,8.816920365027581,-126.3799999999992,2972.0399999999995,0.0,0.8,0.2509211398277005,3038.95,1160.38,637.94,1035.77,159.22,17.12,0.0,0,0
2023-02-24 17:00:00,27.5,24.5,27.0,6.7,99.0,14.8,28.1,987.2,0.0,0.0,0.46,simulation_realistic,2023-02-24 17:00:00,17,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.119883,0.0,0.0,0.0,0.0,0.0,0.0,296.56497,308.65982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,191.88,187.0,381.8,102.0,85.0,12.695394073912688,6169.75,6.098029930813992,120.36999999999898,2972.0399999999995,0.0,1.0,0.1271570576540755,3101.27,1185.83,676.58,1040.07,146.96,19.04,0.0,0,1
2023-02-24 18:00:00,26.9,24.2,29.0,7.2,92.0,13.1,26.6,987.0,0.0,0.0,0.35,simulation_realistic,2023-02-24 18:00:00,18,4,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.646996,0.0,0.0,0.0,0.0,0.0,0.0,300.06848,316.33215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,95.94,29.0,76.7,9.0,20.0,12.695394073912688,6490.27,0.9247692737950964,320.5199999999995,2972.0399999999995,235.79053845436715,1.0,0.0197216699801192,3262.54,1306.46,702.61,1059.14,138.82,20.7,0.0,0,1
2023-02-24 19:00:00,24.9,24.2,42.0,11.0,0.0,7.2,22.0,987.1,0.0,0.0,0.16,simulation_realistic,2023-02-24 19:00:00,19,4,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.83859,0.0,0.0,0.0,0.0,0.0,0.0,292.16638,319.89914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,6857.529999999999,0.0,367.2599999999993,2972.0399999999995,0.0,0.9,0.0,3442.94,1348.84,731.37,1162.07,149.19,23.12,0.0,0,1
2023-02-24 20:00:00,21.8,20.6,48.0,10.1,0.0,8.7,12.2,987.4,0.0,0.0,0.08,simulation_realistic,2023-02-24 20:00:00,20,4,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.494469,0.0,0.0,0.0,0.0,0.0,0.0,288.43503,321.7661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,6321.240000000001,0.0,-536.2899999999981,2972.0399999999995,0.0,0.6,0.0,3175.48,1269.19,662.16,1056.94,135.39,22.08,0.0,0,1
2023-02-24 21:00:00,21.0,19.6,49.0,9.8,0.0,9.3,14.0,987.8,0.0,0.0,0.06,simulation_realistic,2023-02-24 21:00:00,21,4,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.263085,0.0,0.0,0.0,0.0,0.0,0.0,279.46225,316.00497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,5513.5,0.0,-807.7400000000007,2972.0399999999995,0.0,0.3,0.0,2769.35,1153.79,581.03,861.61,127.47,20.25,0.0,0,1
2023-02-24 22:00:00,19.5,18.2,53.0,9.7,0.0,8.3,14.0,988.1,0.0,0.0,0.05,simulation_realistic,2023-02-24 22:00:00,22,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.066613,0.0,0.0,0.0,0.0,0.0,0.0,274.96964,316.04153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,5114.490000000001,0.0,-399.0099999999993,2972.0399999999995,0.0,0.0,0.0,2573.25,1062.39,523.33,826.1,111.97,17.45,0.0,0,1
2023-02-24 23:00:00,18.4,17.3,60.0,10.5,0.0,8.7,13.0,988.6,0.0,0.0,0.04,simulation_realistic,2023-02-24 23:00:00,23,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.980609,0.0,0.0,0.0,0.0,0.0,0.0,263.9911,307.87503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,4642.740000000001,0.0,-471.75,2972.0399999999995,0.0,0.0,0.0,2331.5,947.44,481.49,763.34,104.02,14.95,0.0,0,0
2023-02-25 00:00:00,17.6,16.4,62.0,10.3,0.0,8.9,13.3,988.6,0.0,0.0,0.03,simulation_realistic,2023-02-25 00:00:00,0,5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.762657,0.0,0.0,0.0,0.0,0.0,0.0,276.70975,306.52896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,4110.38,0.0,-532.3600000000006,2574.49,0.0,0.0,0.0,2065.24,810.82,425.94,700.49,94.89,13.0,0.0,0,0
2023-02-25 01:00:00,16.4,14.8,59.0,8.4,0.0,7.9,13.7,988.6,0.0,0.0,0.03,simulation_realistic,2023-02-25 01:00:00,1,5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.824141,0.0,0.0,0.0,0.0,0.0,0.0,267.13766,291.80148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,3729.02,0.0,-381.3600000000001,2574.49,0.0,0.0,0.0,1872.88,734.49,372.3,647.37,89.51,12.47,0.0,0,0
2023-02-25 02:00:00,15.0,12.9,63.0,8.0,0.0,10.5,12.2,988.3,0.0,0.0,0.04,simulation_realistic,2023-02-25 02:00:00,2,5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.336178,4.0,14.0,0.0,0.0,0.0,0.0,263.41815,277.9434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,3538.96,0.0,-190.0600000000004,2574.49,0.0,0.0,0.0,1777.91,693.17,346.54,620.56,88.29,12.49,0.0,0,0
2023-02-25 03:00:00,14.2,12.2,66.0,8.0,0.0,10.2,12.2,988.1,0.0,0.0,0.03,simulation_realistic,2023-02-25 03:00:00,3,5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,13.293667,86.0,75.0,0.0,0.0,0.0,0.0,265.42615,273.9908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,3421.05,0.0,-117.9099999999994,2574.49,0.0,0.0,0.0,1718.99,672.64,329.19,599.76,87.92,12.55,0.0,0,0
2023-02-25 04:00:00,13.8,12.0,68.0,7.9,0.0,8.8,11.9,987.8,0.0,0.0,0.02,simulation_realistic,2023-02-25 04:00:00,4,5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,15.432091,249.0,115.0,0.0,0.0,0.0,0.0,273.3664,273.27042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,3435.38,0.0,14.329999999999472,2574.49,0.0,0.0,0.0,1725.92,690.37,323.16,594.73,88.14,13.06,0.0,0,0
2023-02-25 05:00:00,13.2,11.5,71.0,8.1,0.0,8.3,10.8,987.6,0.0,0.0,0.02,simulation_realistic,2023-02-25 05:00:00,5,5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0,16.762688,413.0,138.0,0.0,0.0,0.0,0.0,291.80148,289.29013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,3755.4100000000008,0.0,320.0300000000011,2574.49,0.0,0.0,0.0,1886.89,770.29,354.98,638.69,89.28,15.28,0.0,0,0
2023-02-25 06:00:00,13.0,11.5,72.0,8.1,0.0,6.9,10.8,987.7,0.0,0.0,0.01,simulation_realistic,2023-02-25 06:00:00,6,5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,17.315275,539.0,151.0,0.0,0.0,0.0,0.0,304.69522,304.50858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.695394073912688,4620.549999999999,0.0,865.1399999999985,2574.49,0.0,0.0,0.0,2321.2,987.41,464.15,729.42,96.63,21.74,0.0,1,0
2023-02-25 07:00:00,13.0,12.0,80.0,9.6,0.0,6.2,10.4,988.3,0.0,0.0,0.0,simulation_realistic,2023-02-25 07:00:00,7,5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,17.421833,607.0,158.0,0.0,0.0,0.0,0.0,299.74478,296.56497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,17.44,17.0,39.2,4.0,13.0,12.695394073912688,5816.38,0.5328754189824646,1195.8300000000008,2574.49,0.0,0.0,0.0115573227302849,2924.39,1231.77,639.82,895.38,99.6,25.42,0.0,1,0
2023-02-25 08:00:00,13.1,12.0,79.0,9.6,0.0,7.2,11.5,988.8,0.0,0.0,0.0,simulation_realistic,2023-02-25 08:00:00,8,5,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,769.0,17.490076,610.0,159.0,0.0,0.0,0.0,0.0,293.9625,291.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,136.02,159.0,356.5,85.0,74.0,12.695394073912688,6603.549999999999,4.3101398582924295,787.1699999999992,2574.49,0.0,0.0,0.1081179589131875,3317.75,1360.39,712.11,1067.95,118.37,26.98,0.0,1,0
2023-02-25 09:00:00,14.0,12.6,76.0,9.8,0.0,9.4,14.4,989.5,0.0,0.0,0.04,simulation_realistic,2023-02-25 09:00:00,9,5,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,702.0,17.422878,550.0,152.0,0.0,0.0,0.0,0.0,293.1986,291.03757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,362.0,568.8,248.0,114.0,12.695394073912688,6657.780000000001,9.225656793447214,54.23000000000138,2574.49,0.0,0.0,0.2461630218687872,3342.02,1416.14,694.72,1046.84,132.42,25.64,0.0,1,0
2023-02-25 10:00:00,17.3,16.3,66.0,10.9,0.0,9.0,16.6,990.5,0.0,0.0,0.11,simulation_realistic,2023-02-25 10:00:00,10,5,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,572.0,17.272097,432.0,140.0,1.0,0.0,0.0,1.0,298.61035,294.90472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,549.0,688.2,412.0,137.0,12.695394073912688,7034.080000000001,14.34007987923929,376.3000000000002,2574.49,0.0,0.1,0.3733200795228628,3535.25,1462.27,758.18,1121.96,132.71,23.71,0.0,1,0
